date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
5/28/2017,5/28/2017 15:59,250,,Sunday
5/28/2017,5/28/2017 16:03,250,,Sunday
5/28/2017,5/28/2017 16:10,250,,Sunday
5/28/2017,5/28/2017 16:24,250,,Sunday
5/28/2017,5/28/2017 16:30,250,,Sunday
5/28/2017,5/28/2017 16:09,,34,Sunday
5/28/2017,5/28/2017 16:45,300,,Sunday
5/28/2017,5/28/2017 16:52,295,,Sunday
5/28/2017,5/28/2017 16:59,295,,Sunday
5/28/2017,5/28/2017 17:03,295,,Sunday
5/28/2017,5/28/2017 17:17,295,,Sunday
5/28/2017,5/28/2017 17:24,295,,Sunday
5/28/2017,5/28/2017 17:30,295,,Sunday
5/28/2017,5/28/2017 17:38,295,,Sunday
5/28/2017,5/28/2017 17:52,295,,Sunday
5/28/2017,5/28/2017 18:03,295,,Sunday
5/28/2017,5/28/2017 18:10,295,,Sunday
5/28/2017,5/28/2017 18:17,240,,Sunday
5/28/2017,5/28/2017 13:57,,260,Sunday
5/28/2017,5/28/2017 18:24,240,,Sunday
5/28/2017,5/28/2017 18:30,240,,Sunday
5/28/2017,5/28/2017 18:38,240,,Sunday
5/28/2017,5/28/2017 13:38,,301,Sunday
5/28/2017,5/28/2017 18:45,240,,Sunday
5/28/2017,5/28/2017 18:52,240,,Sunday
5/28/2017,5/28/2017 19:03,240,,Sunday
5/28/2017,5/28/2017 19:10,240,,Sunday
5/28/2017,5/28/2017 19:17,240,,Sunday
5/28/2017,5/28/2017 19:30,160,,Sunday
5/28/2017,5/28/2017 19:38,160,,Sunday
5/28/2017,5/28/2017 19:45,160,,Sunday
5/28/2017,5/28/2017 19:52,160,,Sunday
5/28/2017,5/28/2017 19:59,160,,Sunday
5/28/2017,5/28/2017 20:03,160,,Sunday
5/28/2017,5/28/2017 20:10,160,,Sunday
5/28/2017,5/28/2017 20:17,160,,Sunday
5/28/2017,5/28/2017 20:24,160,,Sunday
5/28/2017,5/28/2017 20:30,160,,Sunday
5/28/2017,5/28/2017 20:38,160,,Sunday
5/28/2017,5/28/2017 20:45,160,,Sunday
5/28/2017,5/28/2017 20:52,160,,Sunday
5/28/2017,5/28/2017 20:56,-999,,Sunday
5/28/2017,5/28/2017 20:59,160,,Sunday
5/28/2017,5/28/2017 21:03,160,,Sunday
5/28/2017,5/28/2017 21:10,160,,Sunday
5/28/2017,5/28/2017 21:17,160,,Sunday
5/28/2017,5/28/2017 21:24,160,,Sunday
5/28/2017,5/28/2017 21:30,160,,Sunday
5/28/2017,5/28/2017 21:38,160,,Sunday
5/28/2017,5/28/2017 21:45,-999,,Sunday
5/28/2017,5/28/2017 21:52,-999,,Sunday
5/28/2017,5/28/2017 21:59,-999,,Sunday
5/28/2017,5/28/2017 22:03,-999,,Sunday
5/28/2017,5/28/2017 22:10,-999,,Sunday
5/28/2017,5/28/2017 22:17,-999,,Sunday
5/28/2017,5/28/2017 22:24,-999,,Sunday
5/28/2017,5/28/2017 22:31,-999,,Sunday
5/28/2017,5/28/2017 22:38,-999,,Sunday
5/28/2017,5/28/2017 22:45,-999,,Sunday
5/28/2017,5/28/2017 22:52,-999,,Sunday
5/28/2017,5/28/2017 22:59,-999,,Sunday
5/28/2017,5/28/2017 23:03,-999,,Sunday
5/28/2017,5/28/2017 23:10,-999,,Sunday
5/28/2017,5/28/2017 23:17,180,,Sunday
5/28/2017,5/28/2017 23:24,180,,Sunday
5/28/2017,5/28/2017 23:30,180,,Sunday
5/29/2017,5/29/2017 7:08,-999,,Monday
5/29/2017,5/29/2017 7:08,-999,,Monday
5/29/2017,5/29/2017 7:10,25,,Monday
5/29/2017,5/29/2017 7:17,45,,Monday
5/29/2017,5/29/2017 6:59,,21,Monday
5/29/2017,5/29/2017 7:24,60,,Monday
5/29/2017,5/29/2017 7:30,60,,Monday
5/29/2017,5/29/2017 7:38,80,,Monday
5/29/2017,5/29/2017 7:45,80,,Monday
5/29/2017,5/29/2017 7:52,80,,Monday
5/29/2017,5/29/2017 7:11,,33,Monday
5/29/2017,5/29/2017 7:59,80,,Monday
5/29/2017,5/29/2017 8:03,80,,Monday
5/29/2017,5/29/2017 8:10,-999,,Monday
5/29/2017,5/29/2017 8:10,125,,Monday
5/29/2017,5/29/2017 8:17,125,,Monday
5/29/2017,5/29/2017 7:18,,65,Monday
5/29/2017,5/29/2017 8:24,150,,Monday
5/29/2017,5/29/2017 8:30,150,,Monday
