date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
6/30/2018,6/30/2018 13:09,-999,,Saturday
6/30/2018,6/30/2018 13:16,-999,,Saturday
6/30/2018,6/30/2018 13:23,-999,,Saturday
6/30/2018,6/30/2018 13:29,-999,,Saturday
6/30/2018,6/30/2018 13:37,-999,,Saturday
6/30/2018,6/30/2018 13:44,-999,,Saturday
6/30/2018,6/30/2018 13:51,-999,,Saturday
6/30/2018,6/30/2018 13:58,-999,,Saturday
6/30/2018,6/30/2018 14:02,-999,,Saturday
6/30/2018,6/30/2018 14:09,-999,,Saturday
6/30/2018,6/30/2018 14:16,-999,,Saturday
6/30/2018,6/30/2018 14:23,270,,Saturday
6/30/2018,6/30/2018 14:29,270,,Saturday
6/30/2018,6/30/2018 14:37,270,,Saturday
6/30/2018,6/30/2018 14:44,270,,Saturday
6/30/2018,6/30/2018 14:51,270,,Saturday
6/30/2018,6/30/2018 14:58,270,,Saturday
6/30/2018,6/30/2018 15:02,270,,Saturday
6/30/2018,6/30/2018 15:09,270,,Saturday
6/30/2018,6/30/2018 15:16,270,,Saturday
6/30/2018,6/30/2018 15:23,270,,Saturday
6/30/2018,6/30/2018 15:29,270,,Saturday
6/30/2018,6/30/2018 15:37,270,,Saturday
6/30/2018,6/30/2018 15:44,270,,Saturday
6/30/2018,6/30/2018 15:51,270,,Saturday
6/30/2018,6/30/2018 15:58,270,,Saturday
6/30/2018,6/30/2018 16:02,270,,Saturday
6/30/2018,6/30/2018 16:09,270,,Saturday
6/30/2018,6/30/2018 16:16,270,,Saturday
6/30/2018,6/30/2018 16:23,270,,Saturday
6/30/2018,6/30/2018 16:29,270,,Saturday
6/30/2018,6/30/2018 16:37,270,,Saturday
6/30/2018,6/30/2018 16:44,270,,Saturday
6/30/2018,6/30/2018 16:51,270,,Saturday
6/30/2018,6/30/2018 16:58,270,,Saturday
6/30/2018,6/30/2018 17:02,270,,Saturday
6/30/2018,6/30/2018 17:09,200,,Saturday
6/30/2018,6/30/2018 17:16,200,,Saturday
6/30/2018,6/30/2018 17:23,200,,Saturday
6/30/2018,6/30/2018 17:29,200,,Saturday
6/30/2018,6/30/2018 17:37,200,,Saturday
6/30/2018,6/30/2018 17:44,160,,Saturday
6/30/2018,6/30/2018 17:51,160,,Saturday
6/30/2018,6/30/2018 17:58,160,,Saturday
6/30/2018,6/30/2018 18:02,160,,Saturday
6/30/2018,6/30/2018 18:09,160,,Saturday
6/30/2018,6/30/2018 18:16,160,,Saturday
6/30/2018,6/30/2018 18:23,160,,Saturday
6/30/2018,6/30/2018 18:29,160,,Saturday
6/30/2018,6/30/2018 18:37,180,,Saturday
6/30/2018,6/30/2018 18:44,180,,Saturday
6/30/2018,6/30/2018 18:51,180,,Saturday
6/30/2018,6/30/2018 18:58,180,,Saturday
6/30/2018,6/30/2018 19:02,180,,Saturday
6/30/2018,6/30/2018 19:09,180,,Saturday
6/30/2018,6/30/2018 19:16,180,,Saturday
6/30/2018,6/30/2018 19:23,180,,Saturday
6/30/2018,6/30/2018 19:29,180,,Saturday
6/30/2018,6/30/2018 19:37,180,,Saturday
6/30/2018,6/30/2018 19:44,180,,Saturday
6/30/2018,6/30/2018 19:51,180,,Saturday
6/30/2018,6/30/2018 19:58,180,,Saturday
6/30/2018,6/30/2018 20:02,180,,Saturday
6/30/2018,6/30/2018 20:09,120,,Saturday
6/30/2018,6/30/2018 18:27,,105,Saturday
6/30/2018,6/30/2018 20:16,120,,Saturday
6/30/2018,6/30/2018 20:23,120,,Saturday
6/30/2018,6/30/2018 20:29,120,,Saturday
6/30/2018,6/30/2018 20:30,135,,Saturday
6/30/2018,6/30/2018 20:37,120,,Saturday
6/30/2018,6/30/2018 20:42,135,,Saturday
6/30/2018,6/30/2018 20:44,120,,Saturday
6/30/2018,6/30/2018 20:51,120,,Saturday
6/30/2018,6/30/2018 20:58,120,,Saturday
6/30/2018,6/30/2018 20:59,180,,Saturday
6/30/2018,6/30/2018 21:02,180,,Saturday
6/30/2018,6/30/2018 21:09,180,,Saturday
6/30/2018,6/30/2018 21:16,180,,Saturday
6/30/2018,6/30/2018 21:23,180,,Saturday
6/30/2018,6/30/2018 21:29,180,,Saturday
6/30/2018,6/30/2018 21:37,180,,Saturday
6/30/2018,6/30/2018 21:42,180,,Saturday
6/30/2018,6/30/2018 21:44,180,,Saturday
6/30/2018,6/30/2018 21:51,180,,Saturday
6/30/2018,6/30/2018 21:58,180,,Saturday
6/30/2018,6/30/2018 22:02,180,,Saturday
6/30/2018,6/30/2018 22:09,180,,Saturday
6/30/2018,6/30/2018 22:16,180,,Saturday
6/30/2018,6/30/2018 22:23,180,,Saturday
6/30/2018,6/30/2018 20:17,,127,Saturday
6/30/2018,6/30/2018 22:29,180,,Saturday
6/30/2018,6/30/2018 22:37,180,,Saturday
6/30/2018,6/30/2018 22:44,180,,Saturday
6/30/2018,6/30/2018 22:51,180,,Saturday
6/30/2018,6/30/2018 22:58,180,,Saturday
6/30/2018,6/30/2018 23:02,180,,Saturday
6/30/2018,6/30/2018 21:04,,123,Saturday
6/30/2018,6/30/2018 23:09,-999,,Saturday
6/30/2018,6/30/2018 23:16,-999,,Saturday
6/30/2018,6/30/2018 21:43,,98,Saturday
6/30/2018,6/30/2018 23:23,-999,,Saturday
6/30/2018,6/30/2018 23:29,-999,,Saturday
6/30/2018,6/30/2018 23:37,-999,,Saturday
6/30/2018,6/30/2018 23:44,-999,,Saturday
7/1/2018,7/1/2018 6:16,-999,,Sunday
7/1/2018,7/1/2018 6:23,-999,,Sunday
7/1/2018,7/1/2018 6:29,-999,,Sunday
7/1/2018,7/1/2018 6:37,-999,,Sunday
7/1/2018,7/1/2018 6:44,5,,Sunday
7/1/2018,7/1/2018 6:51,5,,Sunday
7/1/2018,7/1/2018 6:58,90,,Sunday
